   193    0.55549E+04    0.68035E+00    0.00000E+00   -0.22007E+02    0.56192E-07    0.10152E-03   -0.22639E-07
   194    0.55710E+04    0.67558E+00    0.00000E+00   -0.20871E+02    0.55897E-07    0.10044E-03   -0.19179E-07
   195    0.55865E+04    0.67146E+00    0.00000E+00   -0.19711E+02    0.55604E-07    0.99383E-04   -0.15810E-07
   196    0.56015E+04    0.66804E+00    0.00000E+00   -0.18527E+02    0.55314E-07    0.98338E-04   -0.12538E-07
   197    0.56159E+04    0.66534E+00    0.00000E+00   -0.17320E+02    0.55026E-07    0.97306E-04   -0.93666E-08
   198    0.56298E+04    0.66341E+00    0.00000E+00   -0.16089E+02    0.54740E-07    0.96289E-04   -0.63001E-08
   199    0.56431E+04    0.66228E+00    0.00000E+00   -0.14836E+02    0.54457E-07    0.95284E-04   -0.33428E-08
   200    0.56558E+04    0.66199E+00    0.00000E+00   -0.13561E+02    0.54176E-07    0.94293E-04   -0.49893E-09
   201    0.56680E+04    0.66257E+00    0.00000E+00   -0.12264E+02    0.53898E-07    0.93314E-04    0.22273E-08
   202    0.56796E+04    0.66406E+00    0.00000E+00   -0.10946E+02    0.53622E-07    0.92347E-04    0.48332E-08
   203    0.56906E+04    0.66650E+00    0.00000E+00   -0.96066E+01    0.53348E-07    0.91392E-04    0.73225E-08
   204    0.57009E+04    0.66993E+00    0.00000E+00   -0.82470E+01    0.53076E-07    0.90448E-04    0.97005E-08
   205    0.57106E+04    0.67438E+00    0.00000E+00   -0.68671E+01    0.52807E-07    0.89517E-04    0.11973E-07
   206    0.57198E+04    0.67989E+00    0.00000E+00   -0.54674E+01    0.52540E-07    0.88597E-04    0.14144E-07
   207    0.57283E+04    0.68650E+00    0.00000E+00   -0.40485E+01    0.52275E-07    0.87688E-04    0.16220E-07
   208    0.57361E+04    0.69424E+00    0.00000E+00   -0.26109E+01    0.52012E-07    0.86791E-04    0.18205E-07
   209    0.57433E+04    0.70315E+00    0.00000E+00   -0.11550E+01    0.51751E-07    0.85906E-04    0.20106E-07
   210    0.57499E+04    0.71328E+00    0.00000E+00    0.31851E+00    0.51493E-07    0.85032E-04    0.21927E-07
   211    0.57558E+04    0.72464E+00    0.00000E+00    0.18091E+01    0.51237E-07    0.84170E-04    0.23674E-07
   212    0.57612E+04    0.73730E+00    0.00000E+00    0.33161E+01    0.50982E-07    0.83318E-04    0.25352E-07
   213    0.57659E+04    0.75127E+00    0.00000E+00    0.48392E+01    0.50730E-07    0.82478E-04    0.26966E-07
   214    0.57700E+04    0.76657E+00    0.00000E+00    0.63776E+01    0.50480E-07    0.81650E-04    0.28521E-07
   215    0.57734E+04    0.78333E+00    0.00000E+00    0.79305E+01    0.50231E-07    0.80832E-04    0.30023E-07
   216    0.57763E+04    0.80147E+00    0.00000E+00    0.94980E+01    0.49985E-07    0.80026E-04    0.31478E-07
   217    0.57786E+04    0.82104E+00    0.00000E+00    0.11079E+02    0.49741E-07    0.79230E-04    0.32889E-07
   218    0.57801E+04    0.84214E+00    0.00000E+00    0.12673E+02    0.49499E-07    0.78446E-04    0.34264E-07
   219    0.57811E+04    0.86476E+00    0.00000E+00    0.14280E+02    0.49258E-07    0.77673E-04    0.35606E-07
   220    0.57814E+04    0.88897E+00    0.00000E+00    0.15898E+02    0.49020E-07    0.76910E-04    0.36921E-07
   221    0.57812E+04    0.91478E+00    0.00000E+00    0.17527E+02    0.48783E-07    0.76158E-04    0.38215E-07
   222    0.57802E+04    0.94219E+00    0.00000E+00    0.19166E+02    0.48549E-07    0.75417E-04    0.39493E-07
   223    0.57786E+04    0.97134E+00    0.00000E+00    0.20816E+02    0.48316E-07    0.74687E-04    0.40759E-07
   224    0.57764E+04    0.10021E+01    0.00000E+00    0.22474E+02    0.48085E-07    0.73968E-04    0.42020E-07
   225    0.57735E+04    0.10347E+01    0.00000E+00    0.24142E+02    0.47856E-07    0.73259E-04    0.43281E-07
   226    0.57700E+04    0.10689E+01    0.00000E+00    0.25817E+02    0.47628E-07    0.72560E-04    0.44546E-07
   227    0.57659E+04    0.11050E+01    0.00000E+00    0.27499E+02    0.47403E-07    0.71872E-04    0.45819E-07
   228    0.57612E+04    0.11429E+01    0.00000E+00    0.29187E+02    0.47179E-07    0.71195E-04    0.47099E-07
   229    0.57559E+04    0.11827E+01    0.00000E+00    0.30881E+02    0.46956E-07    0.70527E-04    0.48379E-07
   230    0.57499E+04    0.12243E+01    0.00000E+00    0.32580E+02    0.46736E-07    0.69870E-04    0.49657E-07
   231    0.57432E+04    0.12679E+01    0.00000E+00    0.34284E+02    0.46517E-07    0.69222E-04    0.50927E-07
